Country_Code,year,gdp,population
DOM,2004,22039232610,9102998
DOM,2005,34004033804,9237566
DOM,2006,35952845583,9371338
DOM,2007,44169678153,9504353
DOM,2008,48288967303,9636520
DOM,2009,48376555306,9767758
DOM,2010,53954579004,9897985
DOM,2011,57746684847,10027095
DOM,2012,60613645121,10154950
DOM,2013,61965942057,10281296
DOM,2014,65231032303,10405844
DOM,2015,68102618092,10528394
DOM,2016,71583553488,10648791
ECU,1960,1010325138,4545550
ECU,1961,979108807,4676859
ECU,1962,958598195,4812890
ECU,1963,1038389642,4953733
ECU,1964,1156150890,5099468
ECU,1965,2387048255,5250119
ECU,1966,2429309514,5405685
ECU,1967,2553596092,5566057
ECU,1968,2582180794,5730906
ECU,1969,3112166848,5899845
ECU,1970,2862504170,6072527
ECU,1971,2754220263,6248835
ECU,1972,3185987235,6428711
ECU,1973,3891755552,6611916
ECU,1974,6599259421,6798206
ECU,1975,7731677257,6987391
ECU,1976,9091924305,7179399
ECU,1977,11026346590,7374234
ECU,1978,11922502171,7571959
ECU,1979,14175166008,7772653
ECU,1980,17881514683,7976445
ECU,1981,21810767209,8183194
ECU,1982,19929853575,8392940
ECU,1983,17152483214,8606213
ECU,1984,16912515183,8823751
ECU,1985,17149094590,9045979
ECU,1986,15314143988,9272906
ECU,1987,13945431882,9504129
ECU,1988,13051886552,9739176
ECU,1989,13890828708,9977377
ECU,1990,15239278100,10218091
ECU,1991,16988535268,10460990
ECU,1992,18094238119,10705667
ECU,1993,18938717359,10951202
ECU,1994,22708673337,11196479
ECU,1995,24432884442,11440583
ECU,1996,25226393197,11683479
ECU,1997,28162053027,11924993
ECU,1998,27981896948,12163885
ECU,1999,19645272636,12398691
ECU,2000,18327764882,12628596
ECU,2001,24468324000,12852755
ECU,2002,28548945000,13072060
ECU,2003,32432859000,13289601
ECU,2004,36591661000,13509647
ECU,2005,41507085000,13735233
ECU,2006,46802044000,13967480
ECU,2007,51007777000,14205453
ECU,2008,61762635000,14447562
ECU,2009,62519686000,14691275
ECU,2010,69555367000,14934690
ECU,2011,79276664000,15177355
ECU,2012,87924544000,15419666
ECU,2013,95129659000,15661547
ECU,2014,102292000000,15903112
ECU,2015,100177000000,16144368
ECU,2016,97802211000,16385068
EGY,1960,NULL,26996533
EGY,1961,NULL,27744712
EGY,1962,NULL,28506176
EGY,1963,NULL,29281250
EGY,1964,NULL,30071102
EGY,1965,5111621014,30875964
EGY,1966,5339520613,31697616
EGY,1967,5579168510,32534021
EGY,1968,6109112150,33377259
EGY,1969,6861743341,34216826
EGY,1970,7682491836,35046273
EGY,1971,8266003571,35863382
EGY,1972,8763960703,36673642
EGY,1973,9616725366,37488067
EGY,1974,9015166840,38322022
EGY,1975,11437965585,39187702
EGY,1976,13360476862,40089032
EGY,1977,14636028767,41026477
EGY,1978,14849909491,42004655
EGY,1979,18150000571,43027816
EGY,1980,22912500556,44099142
EGY,1981,23405404730,45216506
EGY,1982,25592365394,46379620
EGY,1983,28137369499,47594556
EGY,1984,30642873038,48868951
EGY,1985,34689560465,50204985
EGY,1986,35880262675,51607703
EGY,1987,40507934171,53066229
EGY,1988,35044634015,54547296
EGY,1989,39648442534,56006573
EGY,1990,43130416913,57412215
EGY,1991,36970555899,58752390
EGY,1992,41855986519,60035536
EGY,1993,46578631453,61275601
EGY,1994,51897983393,62495745
EGY,1995,60159245060,63714386
EGY,1996,67629716981,64933456
EGY,1997,78436578171,66151117
EGY,1998,84828807556,67378056
EGY,1999,90710704807,68626664
EGY,2000,99838543960,69905988
EGY,2001,97632008710,71226940
EGY,2002,87850683979,72590118
EGY,2003,82924503943,73981942
EGY,2004,78845185293,75381899
EGY,2005,89685725230,76778149
EGY,2006,107484000000,78159048
EGY,2007,130479000000,79537253
EGY,2008,162818000000,80953881
EGY,2009,188982000000,82465022
EGY,2010,218888000000,84107606
EGY,2011,236002000000,85897561
EGY,2012,279373000000,87813257
EGY,2013,288586000000,89807433
EGY,2014,305530000000,91812566
EGY,2015,332698000000,93778172
EGY,2016,336297000000,95688681
SLV,1960,NULL,2762899
SLV,1961,NULL,2843240
SLV,1962,NULL,2927857
SLV,1963,NULL,3015887
SLV,1964,NULL,3106186
SLV,1965,877720000,3197863
SLV,1966,929520000,3290411
SLV,1967,976200000,3383701
SLV,1968,1009760100,3477742
SLV,1969,1049400000,3572707
SLV,1970,1132920000,3668595
SLV,1971,1186120000,3765166
SLV,1972,1263720000,3861931
SLV,1973,1442320000,3958323
SLV,1974,1665880000,4053713
SLV,1975,1884120100,4147525
SLV,1976,2328280100,4239675
SLV,1977,2941640100,4329964
SLV,1978,3127960000,4417516
SLV,1979,3463639900,4501316
SLV,1980,3573959900,4580704
SLV,1981,3437200200,4655364
SLV,1982,3399189100,4725720
SLV,1983,3506347800,4792903
SLV,1984,3661683400,4858532
SLV,1985,3800368600,4923860
SLV,1986,3771663200,4988943
SLV,1987,3958045800,5053714
SLV,1988,4189880000,5119035
SLV,1989,4372215300,5185943
SLV,1990,4800900000,5254984
SLV,1991,5311000000,5326657
SLV,1992,5954700000,5400331
SLV,1993,6938000000,5474000
SLV,1994,8085600000,5544945
SLV,1995,9500500000,5611115
SLV,1996,10315500000,5671925
SLV,1997,11134700000,5727755
SLV,1998,12008400000,5778706
SLV,1999,12464700000,5825187
SLV,2000,13134100000,5867626
SLV,2001,13812700000,5905962
